app,teks,rating,sentimen
id.dana,"aplk bagus bngt sangat direkomendasikan untukku,,bisa mempermudah pembayaran saat belanja di online,,bisa jg dipake bayar di semua pembayaran,,,KLO bisa ch sya ksih bintang 10 🌟,, terimakasih sukses selalu..",5,Positif
id.dana,sangat baik,5,Positif
id.dana,keren,5,Positif
id.dana,mantul banget aplikasi dana ini😁🫣,5,Positif
id.dana,tolong dong aktvin dana instan,5,Positif
id.dana,oke,2,Negatif
id.dana,"saya simpan uang di dana, tiba tiba hilang separuhnya, apk gabener nih, dan paman saya juga pernah mengalami hal seperti itu",1,Negatif
id.dana,sangat baik cepat praktis buat transaksi,5,Positif
id.dana,mudah,5,Positif
id.dana,"kenapa mau login aja jaringan bermasalah, males bgt sumpah make aplikasi ini",1,Negatif
id.dana,sangat memuaskan cepat dan tepat,5,Positif
id.dana,sangat membantu sekali untuk tranans saksi tapi kenapa ya saya tidak ada fitur dana cicil? mohon bantuan nya,4,Positif
id.dana,sangat membantu,5,Positif
id.dana,ok,4,Positif
id.dana,aplikasi logout sendiri saat menggunakan fitur dana cicil,1,Negatif
id.dana,baik cukup membantu,5,Positif
id.dana,"seharusnya transaksi tidak bisa dilakukan jika tidak memasukkan pin dana,,,ini malah saldo hilang buat bayar transaksi pulsa,,, nomor jg ga dikenal,,, uang jg tidak bisa kembali/refund kecewa aku pak,sudah lama pakai dana sudah percaya malah seperti ini,saldo 400k bagi saya besar.",1,Negatif
id.dana,semoga amanah,5,Positif
id.dana,bagus,5,Positif
id.dana,dana sekarang ga aman yah kemarin duitku hilang 300rb,2,Negatif
id.dana,nyaman dan cepat,5,Positif
id.dana,buaguss tenan iki rek,5,Positif
id.dana,G bs di tampilkan selfie pas akun lu diproteksi susah dah 3× dah di masukin tapi selalu muncul foto ini g bs di up mohon cb lg,1,Negatif
id.dana,sangat bagus sekali,5,Positif
id.dana,"gara2 telat jatuh tempo 10hari,dan sudh sya lunasin semua.. eeh limit ada tp knpa gk bsa di pakai lg dana cicil nya..",1,Negatif
id.dana,sangat membantu saya,5,Positif
id.dana,sangat membatu,5,Positif
id.dana,di update malah gak bisa TF di e walet sama rekan dana kenapa ?,3,Netral
id.dana,mantap jiwa boz ku,5,Positif
id.dana,"knp nabung emas disini makin minus bukan untung,-",1,Negatif
id.dana,"hati"" dengan apk dana skrng masa akun dana saya bisa di pake orng lain.dan saldo saya di transfer di dalam.apk ini kurang sekali pengamanannya.bahanya lagi law di pake pinjol soalnya pake KTP kita sendiri.....",1,Negatif
id.dana,dana memang memper mudah segalanya ngambil uang dmn pin bisa..l like it,5,Positif
id.dana,cepatbagus,5,Positif
id.dana,"akun sudah di upgrade ke premium, tagihan sudah lunas semua, tapi limit dana cicil tidak bisa digunakan. tolong bantuannya",1,Negatif
id.dana,dana keren dan gampang kirim uang gak pake ribet,5,Positif
id.dana,dana saya siap transaksi ga bisa login,4,Positif
id.dana,"aplikasi bagus, tpi sayang saya kemarin bayar pke qris bacaannya gagal dan uang nya pun ga kembali, tolong balikin 150k uang saya.....☹️☹️",3,Netral
id.dana,bagus,5,Positif
id.dana,sering lelet,5,Positif
id.dana,bagus,5,Positif
id.dana,luar biasa mantap apk nya,5,Positif
id.dana,bagus,5,Positif
id.dana,gacorr,5,Positif
id.dana,mantap,5,Positif
id.dana,bagus pake dana,5,Positif
id.dana,apk ini sangat membosankan gada even atau rreward apake stiap bulan penting gada pergerakan anjir,1,Negatif
id.dana,membantu sekali,5,Positif
id.dana,lanjut,5,Positif
id.dana,tolong jangan pake bahasa Inggris,5,Positif
id.dana,saya cocok sm dana 👍,5,Positif
id.dana,mudah,5,Positif
id.dana,mantab👍,5,Positif
id.dana,gak bisa bayar QRIS apa ada kendala,5,Positif
id.dana,SGT bgus dan membantu,5,Positif
id.dana,"semakin kesini semakin ga jelas nih apk, baru isi saldo dan belum dipake tiba"" aja saldonya kosong. temenku pun ngalamin hal serupa kyk gini. mending kalo cuma puluhan ribu, ini sampe ratusan ribu anjy",1,Negatif
id.dana,manghapus akun dana,5,Positif
id.dana,Berguna untuk semuanya pakek dana ewallet,5,Positif
id.dana,mantap,5,Positif
id.dana,bagus,4,Positif
id.dana,"terimakasih dana ... dana aplikasi transaksi terbaik pada segmennya....ketika kita salah kirim atau gagal, dengan bijaksana dana mengembalikan uang kita DANA IS THE BEST",5,Positif
id.dana,"anjir ga bisa dibuka , saldo gimana ini klo ga bisa dibuka",1,Negatif
id.dana,dana yg terbaik,5,Positif
id.dana,makin lama makin parah dana lemot susah di buka,3,Netral
id.dana,bagus,5,Positif
id.dana,bagus banget apk dana ..sangat membatu .orang kecil .klo ada rec,5,Positif
id.dana,apk keren untuk e - wallet,5,Positif
id.dana,"cepat dang satset , sangat membantu",5,Positif
id.dana,bgus,5,Positif
id.dana,sangat mudah dan cepat,5,Positif
id.dana,udah beberapa hari ini gak bisa log in,1,Negatif
id.dana,update Mulu pdahal afk lu bermasalah mau trasansi aja lu ga pernh konfirmasi seenak jidat lu,1,Negatif
id.dana,terbaik 🫶,5,Positif
id.dana,tidak Ada Dana cicil atau playleter sedangkan Saya selalu mengunakan aplikasi Dana dalam keseharian saya,3,Netral
id.dana,domdig yg sangat memuaskan,5,Positif
id.dana,"mantap ,cuma munculnya fitur baru sering telat ya",5,Positif
id.dana,makasi dana sudah mengembalikan dana saya yang hilang,5,Positif
id.dana,baik,5,Positif
id.dana,keren,5,Positif
id.dana,oke,5,Positif
id.dana,bagus,5,Positif
id.dana,kenapa selalu gk bisa klw kirim ke link aja mohon solusinya🙏🙏🙏,4,Positif
id.dana,Nice,4,Positif
id.dana,sangat membantu transaksi lewat dana,5,Positif
id.dana,Karena eror,4,Positif
id.dana,bagus,5,Positif
id.dana,ga bisa pakai qris harup premenium,1,Negatif
id.dana,mantap,5,Positif
id.dana,"jujur saya kecewa, saya hanya menggunakan dana untuk top up dan membeli kuota tapi tiba tiba akun saya di suspend permanen, dengan alasan yang bahkan saya tidak pernah lakukan(pelanggaran, penipuan)",1,Negatif
id.dana,Sgt Membantu...👌🏻,5,Positif
id.dana,aplikasi yang sangat luarbiasa dan bermanfaat,5,Positif
id.dana,Bagus sangat membantu transaksi,5,Positif
id.dana,"tolong dong perbaiki,,masa transaksi pulsa listrik mau cek detail gk kluar,,jadi gak bisa isi pulsa listrik,code belem muncul,karna gk bisa buka riwayat/imbok payaaah",5,Positif
id.dana,makin repot aja..masak mau ngirim aja mesti update ke premium..ga jelas...sudah ni aplikasi ..coba tahu mending pakai aplikasi yg lain Tolong akun saya perifikasi segera .katanya cuman beberapa menit tapi Uda ber jam jam belum selesai jga..kayak kita Ngajukan pinjol aja,1,Negatif
id.dana,"saya kceewa, semenjak di perbarui jadi force close sendiri!!!",2,Negatif
id.dana,tolong timbul kan dana cicil saya/ dana istan,5,Positif
id.dana,aplikasi keuangan dan bisnis yang ngebantu bange,5,Positif
id.dana,keren bnget hanya bintang yg berbicara,5,Positif
id.dana,gx menyelesaykan masalah meski sudah d update malh jadi makin ribet aja ni apk,1,Negatif
id.dana,sangat puas,5,Positif
id.dana,Bagus,5,Positif
id.dana,mantap,5,Positif
id.dana,"bagus ,sangat bermanfaat",5,Positif
id.dana,"kok saya naro uang disini tidak aman yaa , tiba""uang say ilang padahal saya ga ngelakuin transaksi transfer ke orang,anehhh sekaliii,mana gede lagi, gimna ini pihak dana gak bertanggung jawab",1,Negatif
id.dana,alkhamdulillah,5,Positif
id.dana,"sering keluar sendiri, smakin diperlukan semakin susah",1,Negatif
id.dana,"aplikasi gaje, udh claim dana kaget malah ga masuk saldo nya",1,Negatif
id.dana,gimana cara aktifkan fitur dana cicil ka yaa,1,Negatif
id.dana,kok dana saya detail riwayat nya gk bisa buka ya dan mau minta bantuan sama diana jga gk bisa buka,5,Positif
id.dana,semoga makin bagus lagi,4,Positif
id.dana,dana uda premium tiba datanya lagi dicek uda 2 bulan masa ngga selesai',1,Negatif
id.dana,gak bisa ngambil tranfer ini gimana aduhh,1,Negatif
id.dana,cepat dan memuaskan,5,Positif
id.dana,sangat baik & bermanfaat,1,Negatif
id.dana,gimana caranya biar bisa pinjam uang di dana,5,Positif
id.dana,transferan semakin mudah,5,Positif
id.dana,pliss pelayanan nya bikin pusing banget padahal udah nanya dan minta solusi sama diana tpi malah makin pusing+bingung,1,Negatif
id.dana,"aplikasi nya mantap,,sangar membantu",5,Positif
id.dana,saya puas,5,Positif
id.dana,harus update jadi dana premium jadinya aku ngak bisa transfer,1,Negatif
id.dana,apk yang sayang bagus buat pembayaran menjadi lebih gampang,5,Positif
id.dana,sangat bagus,5,Positif
id.dana,"sering susah masuk,loading lama terus kembali sendiri",4,Positif
id.dana,good,5,Positif
id.dana,tolonglah Dana cicilannya di aktifkan lagi,5,Positif
id.dana,aplikasinya lemot sekali,1,Negatif
id.dana,cara mudah untuk menerima uang dan pembayaran,5,Positif
id.dana,"akun bisa login tapi tiap mau isi saldo atau transfer langsung eror terus, pas gw konsultasi ke DIANA masalahnya karena baru aktif lagi setelah 1 tahun makanya dibekukan, ini aplikasi tolol kali ya😂",5,Positif
id.dana,sangat bagus,5,Positif
id.dana,bagus,5,Positif
id.dana,bgus,5,Positif
id.dana,mantap,5,Positif
id.dana,Ok,5,Positif
id.dana,"parah sih baru login ko saldo gw d ambil,keterangannya di bayar ke google padahal gk lagi ngelakuin pembayarran apa'",1,Negatif
id.dana,sangat puas tp knp tiap x msk sllu hrus daftar ulang no tlf,5,Positif
id.dana,sudah bagus tapi menurut saya tolong tambahin event uang dana gratis dong hehe biar semangat terus pake ni aplikasi.,5,Positif
id.dana,praktis,5,Positif
id.dana,ok cakep untuk trferan,5,Positif
id.dana,bagus banget sangat membantu proses juga cepet gak delay,5,Positif
id.dana,gajelas,4,Positif
id.dana,terbuktiiii sebagussss ituuuuuuuu,5,Positif
id.dana,puas,5,Positif
id.dana,sangat baik,5,Positif
id.dana,padahal aku udah buat akun ko harus buat lagi error kah,3,Netral
id.dana,met tahun baru imlek 2026,3,Netral
id.dana,ok,5,Positif
id.dana,kok dana istan blum .muncul2,5,Positif
id.dana,"sejauh ini bagus , mudah2an tetap terpercaya..",5,Positif
id.dana,sya puas pake dana bsa membantu,5,Positif
id.dana,baik,5,Positif
id.dana,sangat memudahkan,5,Positif
id.dana,sangat berguna,5,Positif
id.dana,sangat membantu,5,Positif
id.dana,bagus,4,Positif
id.dana,"sangat membantu,gampang dan ga ribet",5,Positif
id.dana,mengajukan dana cicil,5,Positif
id.dana,kenapa saya saat masukan pin malah salah padahal yang saya masukan pin nya benar sepenuh nya kenapa ini apk nya rusak kah,1,Negatif
id.dana,Aplikasi DANA KEREN... Transaksi apapun jadi mudah...👍👍👍👍👍,5,Positif
id.dana,Day 1 investasi dana....saya akan kembali di 2030,5,Positif
id.dana,bagus,5,Positif
id.dana,"munculin dana cicil saya lah saya pakai dana udah bertahun tahun tapi dana cicil nya kok gak ada. temen saya baru satu tahun pakai dana tapi udah ada dama cicil nya,gak adil nih dana. aplikasi tolol makij update malah makin hancur gak bisa di buka",1,Negatif
id.dana,ok,4,Positif
id.dana,tolong dong saat update data pindah ke premium knpa harus 2 hari sangat merugikan sekali saat mau mengirimkan uang atas adanya kebijakan update 2 hari ini kebijakan anda ini... minimal 1 udh cukup.. bos..,1,Negatif
id.dana,kok gada sawit sih cuk cuk apalah gk seru,5,Positif
id.dana,Sangat membantu terimakasih,1,Negatif
id.dana,tolong permudah fitur Dana cicil,4,Positif
id.dana,memuaskan,4,Positif
id.dana,dana tidak bisa di buat top up sering terjadi penolakan di game atau pas top up sering terjadi error,2,Negatif
id.dana,it's a amazing aplication 👍,5,Positif
id.dana,semakin ribet,1,Negatif
id.dana,"bug, buka aplikasi gak masuk-masuk, stuck di logo",4,Positif
id.dana,fitur kode tunai bikin ribet gak usah ada fitur2 gak guna,1,Negatif
id.dana,bagus lancar dan baik,5,Positif
id.dana,"kenapa ya sekarang saya nggak bisa bayar paket data dengan dana di apk my XL padahal kan kita udah nautinnya, dulu bisa tuh ):",3,Netral
id.dana,setelah dana cicil saya lunasi . . dan limit tersedia tapi tidak bisa digunakan lagi dana cicil ny . . .terkhusus pembelian pulsa . sangat mengecewakan,1,Negatif
id.dana,"mantap nih,,, terimakasih",5,Positif
id.dana,sengaja kasi bintang 5 agar anak di usia 13 tahun bisa login dana tanpa ada nya bantuan ortu dan bisa mandiri sendiri karna saya pun baru usia 13 tahun sedah menghasilkan uang dan setiap ortu saya mengirim uang selalu tida bisa di tarik atau pun membayar dengan QR karna masi usia 13 tahun oleh sebap itu semoga pesan ini bisa di baca mohon maaf jika ada kesalahan penyampaian saya atau keluhan saya tidak di terimah tetapi saya minta tolong di paca saya ucapkan terima kasih,5,Positif
id.dana,aplikasi terenjeenkkkk mau pakai saldo via QRIS saja susah nya setengah mati,1,Negatif
id.dana,"saya lupa pin,tapi pake scan wajah mlh gk bisa salah nih min,tolong dibenerin min,terlalu ketat keamananya,mkny gk bisa bedain yng punya ama yng bukan,mlsin emng nih lama²,masalahnya gk ada tentang kode otp gitu min,klo lu cuma ngasih saran tapi gk bisa bntu ya sudah,cuma nyusahin semua orang,coba ksh tindakan,mlh ngasih saran doang,cape dengerinya min,semakin kesini dana makin ngeselin sumpah",2,Negatif
id.dana,bagus,5,Positif
id.dana,aplikasi dana terbaik,5,Positif
id.dana,Dana memang ok..,5,Positif
id.dana,good apk,5,Positif
id.dana,dana mantap,5,Positif
id.dana,nice,5,Positif
id.dana,"saya rating satu biar dibaca saran saya, dana kaget saran saya penerima jangan bisa leaderboard, jadi ketahuan jumlahnya. dan kalo bisa barcode nya bisa kayak qris",1,Negatif
id.dana,is the best,5,Positif
id.dana,Samapi kapan dana cicil tidak berlaku,1,Negatif
id.dana,kalok mau top ap gema disring gagal kalok top ap sdikit,1,Negatif
id.dana,"praktis, terpercaya",5,Positif
id.dana,qris tidak bisa di cetak tolong bantu,3,Netral
id.dana,susah mau. topuf ke aku viip,5,Positif
id.dana,oke,4,Positif
id.dana,"sangat mudah untuk transaksi,,,",5,Positif
id.dana,udah baguss banget aplikasi...tapi KLO bisa buat sistem nabung yg pake nentuin tanggal brp baru bisa di buka gtu.... jadi bisa jadi solusi buat orang orang yg susah nabung... apalagi aku yg gak konsisten...plisss 😭😭😭 pengen nabung tapi gagal trusss,5,Positif
id.dana,keren banget,5,Positif
id.dana,aplikasi is the best,5,Positif
id.dana,sukses selalu 👍,5,Positif
id.dana,mantap bisa transfer ke mna saja,5,Positif
id.dana,mana dana cicil,4,Positif
id.dana,mantap berguna untuk nabung,5,Positif
id.dana,sangat bagus,5,Positif
id.dana,Sangat membantu terkhusus yg tinggal di pelosok 👍🏻,5,Positif
id.dana,"aku saya belakangan in hack alias diretas oleh pihak lain,,setiap saya mengisi saldo langsung dikuras saldo saya,,dan sudah 3 kali setiap saya ngisi saldo langsung dikuras habis,,Tampa ad saya melakukan transaksi atau pembelian saldo langsung diambil oleh aplikasi buka lapak,,padahal saya sudah mengganti sandi n malahan saya tukar no tapi masih juga aplikasi buka lapak bisa mengambil uang saldo saya Tampa ad saya melakukan transaksi atau pembelian,,dan sudah saya laporkan nmun tdk ad penyelesai",3,Netral
id.dana,bukan buzzer tapi bagusan gopay,2,Negatif
id.dana,bagus,4,Positif
id.dana,gimana sih ribet banget padahal udah ada pin transaksi masih aja vertifikasi wajah mana gagal terus balik lagi ke beranda. ini lagi eror apa gimna sihh buang buang waktu banget mau transaksi juga,2,Negatif
id.dana,baik,5,Positif
id.dana,saya mau menghapus data saya dari dana gimana caranya,1,Negatif
id.dana,ok,5,Positif
id.dana,lana banget masuknya!!!!,2,Negatif
id.dana,dana instan sama dana cicil gak bisa dipakai padahal uda lunas semua. kecewa,1,Negatif
id.dana,sangat mendukung,5,Positif
id.dana,paten lah klo bisa ditambah gratis transfer ke bank,5,Positif
id.dana,semakin canggih aplikasinya,5,Positif
id.dana,"good aplikasi,👍🏻",5,Positif
id.dana,oke,5,Positif
id.dana,baik,5,Positif
id.dana,saya ingin mengaktifkan fitur dana instant,5,Positif
id.dana,transfer tumben lama,1,Negatif
id.dana,mantap,5,Positif
id.dana,sangat membantu aplikasi yg bagus,5,Positif
id.dana,tpi sayangg akun ku GK ada dana cicil saya ingin daftar dana cicil,5,Positif
id.dana,kenapa limit dana cicil yang tersedia tidak bisa di pakai kembali saat sudah lunas,5,Positif
id.dana,DANA de'best,5,Positif
id.dana,okee bngett,5,Positif
id.dana,ok lah tapi hadiah nya kurang,5,Positif
id.dana,𝘢𝘱𝘭𝘪𝘬𝘢𝘴𝘪𝘯𝘺𝘢 𝘴𝘢𝘯𝘨𝘢𝘵 𝘣𝘢𝘨𝘶𝘴...,5,Positif
id.dana,"percuma update pake apk ini, pengguna lama tapi gak munculin dana cicil,alesan gak logis ....",1,Negatif
id.dana,bagus banget,5,Positif
id.dana,sangat membantu dan sangat mudah,5,Positif
id.dana,Alhamdulillah aman2 aja pakai dana moga bisa dapat bonus,4,Positif
id.dana,"sudah di update masih banyak eror dan bug,terutama chatbotnya,",1,Negatif
id.dana,tapi saya belum mempunyai dana instan dan dana playlater tolong di kasih fitur nya bosku di aplikasi dana saya,5,Positif
id.dana,sangat baik,5,Positif
id.dana,Kenapa Saya mau buka dana udah di masukin no hp tetep gk bisa maduk k dana,1,Negatif
id.dana,saya mau tutup akun,1,Negatif
id.dana,"aplikasi buruk keamanan akun tidak ada masa akun dana saya melakukan pembayaran otomatis yang bukan milik saya, customer service tidak ada saya butuh manusia bukan chatbooth saya tidak akan menggunakan layanan kalian lagi semoga perusahaan kalian merasakan apa yang saya rasakan",1,Negatif
id.dana,mantap jiwa,5,Positif
id.dana,aneh pas pembayaran terjadi eror melebihi batas padahal saldo masih banyak,3,Netral
id.dana,hebat sekali,5,Positif
id.dana,terimakasih,5,Positif
id.dana,"saya sangat puas dengan aplikasi ini , mempermudah saya dalam melakukan transaksi",5,Positif
id.dana,"memang terbaik aplikasi dana dari pada yg lain dan sangat mudah dipahami, kalau boleh untuk saya ingin mengajukan atau memunculkan fitur dana instan nya ka,tolong dibantu saya sudah premium dan sudah banyak bertransaksi terimakasih.",5,Positif
id.dana,sangat baik,1,Negatif
id.dana,bagus,5,Positif
id.dana,kenapa sih setiap mau kirim uang ke dana orangg gak bisa dipencett padalah pas pencet kirim nya bisa pas pilih kontak dana nya ndk bisaaa tolong bantuu,4,Positif
id.dana,ini kenapa sehabis update aplikasi nya force close terus saat dibuka ya tolong di perbaiki terimakasih,1,Negatif
id.dana,dana cicil tidak bisa di gunakan atau tidak tersedia tolong bantuan nya,3,Netral
id.dana,aman dan mudah,5,Positif
id.dana,sangat bagus,5,Positif
id.dana,keren,5,Positif
id.dana,sangat membantu,5,Positif
id.dana,memudahkan untuk melakukan pembayaran,5,Positif
id.dana,memudahkan transaksi,5,Positif
id.dana,memudahkan untuk transaksi,5,Positif
id.dana,sangat2 berguna bagi emak2..yg ndak bisa sat set keluar rumah...mawu tf... kmren2 bisa transaksi tnp kuota..skrg pake kuota jga. ok fix lah... niatkan semua utk ibadah supaya jdi indah..Aamiin,5,Positif
